"RecordNo";"project_id";"plants";"Awareness_score";"Usage_score";"Preference_score";"Familiarity_score";"FutureUsage_score";"Satisfaction_score"
1141;1;"Chaber";1;2;4;1;4;1
1141;1;"Chaber";1;2;4;1;4;1
1141;1;"Dzwonek";1;2;4;1;5;1
1141;1;"Dzwonek";1;2;5;1;5;1
1141;1;"Dzwonek";1;2;4;1;5;1
1141;1;"Dzwonek";1;2;5;1;5;1
1141;1;"Dzwonek";1;2;4;1;5;1
1141;1;"Dzwonek";1;2;4;1;5;1
1141;1;"Dzwonek";1;2;4;1;5;1
1141;1;"Dzwonek";1;2;5;1;5;1
1141;1;"Dzwonek";1;2;4;1;5;1
1141;1;"Dzwonek";1;2;5;1;5;1
1141;1;"Dzwonek";1;2;4;1;5;1
1141;1;"Dzwonek";1;2;4;1;5;1
1141;1;"Dzwonek";1;2;5;1;5;1
1141;1;"Dzwonek";1;2;5;1;5;1
1141;1;"Dzwonek";1;2;4;1;5;1
1141;1;"Dzwonek";1;2;4;1;5;1
1141;1;"Dzwonek";1;2;5;1;5;1
1141;1;"Dzwonek";1;2;5;1;5;1
1141;1;"Dzwonek";1;2;4;1;5;1
1141;1;"Dzwonek";1;2;4;1;5;1
1141;1;"Dzwonek";1;2;4;1;5;1
1141;1;"Dzwonek";1;2;5;1;5;1
1141;1;"Dzwonek";1;2;5;1;5;1
1141;1;"Dzwonek";1;2;4;1;5;1
1141;1;"Dzwonek";1;2;4;1;5;1
1141;1;"Dzwonek";1;2;4;1;5;1
1141;1;"Dzwonek";1;2;5;1;5;1
1141;1;"Dzwonek";1;2;5;1;5;1
1141;1;"Dzwonek";1;2;4;1;5;1
1141;1;"Dzwonek";1;2;5;1;5;1
1141;1;"Dzwonek";1;2;4;1;5;1
1141;1;"Dzwonek";1;2;5;1;5;1
1141;1;"Dzwonek";1;2;5;1;5;1
1141;1;"Dzwonek";1;2;5;1;5;1
1141;1;"Dzwonek";1;2;5;1;5;1
1141;1;"Dzwonek";1;2;5;1;5;1
1141;1;"Jaskier";1;2;5;1;5;1
1141;1;"Jaskier";1;2;5;1;5;1
1141;1;"Jaskier";1;2;4;1;5;1
1141;1;"Jaskier";1;2;4;1;5;1
1141;1;"Jaskier";1;2;5;1;5;1
1141;1;"Jaskier";1;2;5;1;5;1
1141;1;"Jaskier";1;2;5;1;5;1
1141;1;"Jaskier";1;2;4;1;5;1
1141;1;"Jaskier";1;2;4;1;5;1
1141;1;"Jaskier";1;2;5;1;5;1
1141;1;"Jaskier";1;2;4;1;5;1
1141;1;"Jaskier";1;2;5;1;5;1
1141;1;"Jaskier";1;2;5;1;5;1
1141;1;"Jaskier";1;2;4;1;5;1
1141;1;"Jaskier";1;2;5;1;5;1
1141;1;"Jaskier";1;2;5;1;5;1
1141;1;"Jaskier";1;2;4;1;5;1
1141;1;"Jaskier";1;2;4;1;5;1
1141;1;"Jaskier";1;2;5;1;5;1
1141;1;"Jaskier";1;2;5;1;5;1
1141;1;"Jaskier";1;2;5;1;5;1
1141;1;"Jaskier";1;2;5;1;5;1
1141;1;"Jaskier";1;2;5;1;5;1
1141;1;"Jaskier";1;2;4;1;5;1
1141;1;"Jaskier";1;2;4;1;5;1
1141;1;"Jaskier";1;2;4;1;5;1
1141;1;"Jaskier";1;2;5;1;5;1
1141;1;"Jaskier";1;2;5;1;5;1
1141;1;"Jaskier";1;2;5;1;5;1
1141;1;"Jaskier";1;2;5;1;5;1
1141;1;"Jaskier";1;2;5;1;5;1
1141;1;"Jaskier";1;2;5;1;5;1
1141;1;"Jaskier";1;2;5;1;5;1
1141;1;"Jaskier";1;2;4;1;5;1
1141;1;"Jaskier";1;2;5;1;5;1
1141;1;"Jaskier";1;2;5;1;5;1
1141;1;"Mieta";1;2;5;1;3;2
1141;1;"Mieta";1;2;4;1;3;2
1141;1;"Mieta";1;2;5;1;3;2
1141;1;"Mieta";1;2;5;1;3;2
1141;1;"Mieta";1;2;5;1;3;2
1141;1;"Mieta";1;2;5;1;3;2
1141;1;"Mieta";1;2;4;1;3;2
1141;1;"Mieta";1;2;4;1;3;2
1141;1;"Mieta";1;2;5;1;3;2
1141;1;"Mieta";1;2;4;1;3;2
1141;1;"Mieta";1;2;5;1;3;2
1141;1;"Mieta";1;2;4;1;3;2
1141;1;"Mieta";1;2;5;1;3;2
1141;1;"Mieta";1;2;5;1;3;2
1141;1;"Mieta";1;2;5;1;3;2
1141;1;"Mieta";1;2;4;1;3;2
1141;1;"Mieta";1;2;4;1;3;2
1141;1;"Mieta";1;2;4;1;3;2
1141;1;"Mieta";1;2;4;1;3;2
1141;1;"Mieta";1;2;4;1;3;2
1141;1;"Mieta";1;2;5;1;3;2
1141;1;"Mieta";1;2;5;1;3;2
1141;1;"Mieta";1;2;4;1;3;2
1141;1;"Mieta";1;2;5;1;3;2
1141;1;"Mieta";1;2;5;1;3;2
1141;1;"Mieta";1;2;5;1;3;2
1141;1;"Mieta";1;2;5;1;3;2
1141;1;"Mieta";1;2;5;1;3;2
1141;1;"Mieta";1;2;5;1;3;2
1141;1;"Mieta";1;2;5;1;3;2
1141;1;"Mieta";1;2;4;1;3;2
1141;1;"Mieta";1;2;4;1;3;2
1141;1;"Mieta";1;2;4;1;3;2
1141;1;"Mieta";1;2;5;1;3;2
1141;1;"Mieta";1;2;4;1;3;2
1141;1;"Mieta";1;2;4;1;3;2
1141;1;"Mieta";1;2;4;1;3;2
1141;1;"Mieta";1;2;4;1;3;2
1141;1;"Mieta";1;2;4;1;3;2
1141;1;"Mieta";1;2;5;1;3;2
1141;1;"Mieta";1;2;4;1;3;2
1141;1;"Mieta";1;2;4;1;3;2
1141;1;"Narcyz";1;4;5;1;4;4
1141;1;"Narcyz";1;4;4;1;4;4
1141;1;"Narcyz";1;4;4;1;4;4
1141;1;"Narcyz";1;4;5;1;4;4
1141;1;"Narcyz";1;4;4;1;4;4
1141;1;"Narcyz";1;4;5;1;4;4
1141;1;"Narcyz";1;4;5;1;4;4
1141;1;"Narcyz";1;4;5;1;4;4
1141;1;"Narcyz";1;4;4;1;4;4
1141;1;"Narcyz";1;4;5;1;4;4
1141;1;"Narcyz";1;4;5;1;4;4
1141;1;"Narcyz";1;4;5;1;4;4
1141;1;"Narcyz";1;4;4;1;4;4
1141;1;"Narcyz";1;4;4;1;4;4
1141;1;"Narcyz";1;4;5;1;4;4
1141;1;"Narcyz";1;4;5;1;4;4
1141;1;"Narcyz";1;4;4;1;4;4
1141;1;"Narcyz";1;4;5;1;4;4
1141;1;"Narcyz";1;4;5;1;4;4
1141;1;"Narcyz";1;4;5;1;4;4
1141;1;"Narcyz";1;4;5;1;4;4
1141;1;"Narcyz";1;4;5;1;4;4
1141;1;"Narcyz";1;4;5;1;4;4
1141;1;"Narcyz";1;4;5;1;4;4
1141;1;"Narcyz";1;4;4;1;4;4
1141;1;"Narcyz";1;4;4;1;4;4
1141;1;"Narcyz";1;4;5;1;4;4
1141;1;"Narcyz";1;4;4;1;4;4
1141;1;"Narcyz";1;4;5;1;4;4
1141;1;"Narcyz";1;4;5;1;4;4
1141;1;"Narcyz";1;4;4;1;4;4
1141;1;"Narcyz";1;4;5;1;4;4
1141;1;"Narcyz";1;4;5;1;4;4
1141;1;"Narcyz";1;4;4;1;4;4
1141;1;"Narcyz";1;4;5;1;4;4
1141;1;"Narcyz";1;4;4;1;4;4
1141;1;"Narcyz";1;4;4;1;4;4
1141;1;"Narcyz";1;4;4;1;4;4
1141;1;"Narcyz";1;4;5;1;4;4
1143;1;"Gozdzik";1;1;5;1;3;1
1143;1;"Gozdzik";1;1;4;1;3;1
1143;1;"Gozdzik";1;1;5;1;3;1
1143;1;"Gozdzik";1;1;4;1;3;1
1143;1;"Gozdzik";1;1;4;1;3;1
1143;1;"Gozdzik";1;1;4;1;3;1
1143;1;"Gozdzik";1;1;4;1;3;1
1143;1;"Gozdzik";1;1;4;1;3;1
1143;1;"Gozdzik";1;1;5;1;3;1
1143;1;"Gozdzik";1;1;4;1;3;1
1143;1;"Gozdzik";1;1;4;1;3;1
1143;1;"Gozdzik";1;1;5;1;3;1
1143;1;"Gozdzik";1;1;4;1;3;1
1143;1;"Gozdzik";1;1;4;1;3;1
1143;1;"Gozdzik";1;1;4;1;3;1
1143;1;"Gozdzik";1;1;4;1;3;1
1143;1;"Gozdzik";1;1;4;1;3;1
1143;1;"Gozdzik";1;1;5;1;3;1
1143;1;"Gozdzik";1;1;4;1;3;1
1143;1;"Gozdzik";1;1;5;1;3;1
1143;1;"Gozdzik";1;1;5;1;3;1
1143;1;"Gozdzik";1;1;4;1;3;1
1143;1;"Gozdzik";1;1;5;1;3;1
1143;1;"Gozdzik";1;1;4;1;3;1
1143;1;"Gozdzik";1;1;4;1;3;1
1143;1;"Gozdzik";1;1;4;1;3;1
1143;1;"Gozdzik";1;1;5;1;3;1
1143;1;"Gozdzik";1;1;5;1;3;1
1143;1;"Gozdzik";1;1;5;1;3;1
1143;1;"Gozdzik";1;1;5;1;3;1
1143;1;"Gozdzik";1;1;4;1;3;1
1143;1;"Gozdzik";1;1;4;1;3;1
1143;1;"Gozdzik";1;1;4;1;3;1
1143;1;"Gozdzik";1;1;4;1;3;1
1143;1;"Gozdzik";1;1;5;1;3;1
1143;1;"Lubin";5;1;5;4;4;1
1143;1;"Lubin";5;1;5;4;4;1
1143;1;"Lubin";5;1;4;4;4;1
1143;1;"Lubin";5;1;5;4;4;1
1143;1;"Lubin";5;1;4;4;4;1
1143;1;"Lubin";5;1;5;4;4;1
1143;1;"Lubin";5;1;4;4;4;1
1143;1;"Lubin";5;1;4;4;4;1
1143;1;"Lubin";5;1;4;4;4;1
1143;1;"Lubin";5;1;4;4;4;1
1143;1;"Lubin";5;1;5;4;4;1
1143;1;"Lubin";5;1;4;4;4;1
1143;1;"Lubin";5;1;4;4;4;1
1143;1;"Lubin";5;1;4;4;4;1
1143;1;"Lubin";5;1;4;4;4;1
1143;1;"Lubin";5;1;4;4;4;1
1143;1;"Lubin";5;1;5;4;4;1
1143;1;"Lubin";5;1;5;4;4;1
1143;1;"Lubin";5;1;5;4;4;1
1143;1;"Lubin";5;1;5;4;4;1
1143;1;"Lubin";5;1;4;4;4;1
1143;1;"Lubin";5;1;5;4;4;1
1143;1;"Lubin";5;1;4;4;4;1
1143;1;"Lubin";5;1;4;4;4;1
1143;1;"Lubin";5;1;5;4;4;1
1143;1;"Lubin";5;1;4;4;4;1
1143;1;"Lubin";5;1;4;4;4;1
1143;1;"Lubin";5;1;5;4;4;1
1143;1;"Lubin";5;1;4;4;4;1
1143;1;"Lubin";5;1;5;4;4;1
1143;1;"Lubin";5;1;4;4;4;1
1143;1;"Lubin";5;1;4;4;4;1
1143;1;"Lubin";5;1;4;4;4;1
1143;1;"Lubin";5;1;5;4;4;1
1143;1;"Lubin";5;1;4;4;4;1
1143;1;"Lubin";5;1;4;4;4;1
1143;1;"Arnika";4;2;4;2;5;1
1143;1;"Arnika";4;2;4;2;5;1
1143;1;"Arnika";4;2;5;2;5;1
1143;1;"Arnika";4;2;4;2;5;1
1143;1;"Arnika";4;2;4;2;5;1
1143;1;"Arnika";4;2;5;2;5;1
1143;1;"Arnika";4;2;5;2;5;1
1143;1;"Arnika";4;2;4;2;5;1
1143;1;"Arnika";4;2;4;2;5;1
1143;1;"Arnika";4;2;5;2;5;1
1143;1;"Arnika";4;2;4;2;5;1
1143;1;"Arnika";4;2;4;2;5;1
1143;1;"Arnika";4;2;5;2;5;1
1143;1;"Arnika";4;2;5;2;5;1
1143;1;"Arnika";4;2;4;2;5;1
1143;1;"Arnika";4;2;4;2;5;1
1143;1;"Arnika";4;2;5;2;5;1
1143;1;"Arnika";4;2;4;2;5;1
1143;1;"Arnika";4;2;5;2;5;1
1143;1;"Arnika";4;2;5;2;5;1
1143;1;"Arnika";4;2;5;2;5;1
1143;1;"Arnika";4;2;5;2;5;1
1143;1;"Arnika";4;2;5;2;5;1
1143;1;"Arnika";4;2;5;2;5;1
1143;1;"Arnika";4;2;5;2;5;1
1143;1;"Arnika";4;2;5;2;5;1
1143;1;"Arnika";4;2;5;2;5;1
1143;1;"Arnika";4;2;4;2;5;1
1143;1;"Arnika";4;2;4;2;5;1
1143;1;"Arnika";4;2;5;2;5;1
1143;1;"Arnika";4;2;4;2;5;1
1143;1;"Arnika";4;2;5;2;5;1
1143;1;"Arnika";4;2;5;2;5;1
1143;1;"Arnika";4;2;5;2;5;1
1143;1;"Arnika";4;2;5;2;5;1
1143;1;"Arnika";4;2;5;2;5;1
1143;1;"Babka";1;1;4;1;4;1
1143;1;"Babka";1;1;4;1;4;1
1143;1;"Babka";1;1;4;1;4;1
1143;1;"Babka";1;1;4;1;4;1
1143;1;"Babka";1;1;4;1;4;1
1143;1;"Babka";1;1;4;1;4;1
1143;1;"Babka";1;1;5;1;4;1
1143;1;"Babka";1;1;4;1;4;1
1143;1;"Babka";1;1;5;1;4;1
1143;1;"Babka";1;1;4;1;4;1
1143;1;"Babka";1;1;4;1;4;1
1143;1;"Babka";1;1;5;1;4;1
1143;1;"Babka";1;1;5;1;4;1
1143;1;"Babka";1;1;4;1;4;1
1143;1;"Babka";1;1;5;1;4;1
1143;1;"Babka";1;1;5;1;4;1
1143;1;"Babka";1;1;5;1;4;1
1143;1;"Babka";1;1;5;1;4;1
1143;1;"Babka";1;1;5;1;4;1
1143;1;"Babka";1;1;4;1;4;1
1143;1;"Babka";1;1;4;1;4;1
1143;1;"Babka";1;1;5;1;4;1
1143;1;"Babka";1;1;5;1;4;1
1143;1;"Babka";1;1;4;1;4;1
1143;1;"Babka";1;1;5;1;4;1
1143;1;"Babka";1;1;4;1;4;1
1143;1;"Babka";1;1;5;1;4;1
1143;1;"Babka";1;1;5;1;4;1
1143;1;"Babka";1;1;5;1;4;1
1143;1;"Babka";1;1;5;1;4;1
1143;1;"Babka";1;1;5;1;4;1
1143;1;"Babka";1;1;5;1;4;1
1143;1;"Babka";1;1;5;1;4;1
1143;1;"Babka";1;1;4;1;4;1
1143;1;"Babka";1;1;5;1;4;1
1143;1;"Babka";1;1;5;1;4;1
1143;1;"Babka";1;1;5;1;4;1
1143;1;"Babka";1;1;5;1;4;1
1143;1;"Babka";1;1;4;1;4;1
1143;1;"Fiolek";1;4;5;1;4;5
1143;1;"Fiolek";1;4;4;1;4;5
1143;1;"Fiolek";1;4;4;1;4;5
1143;1;"Fiolek";1;4;5;1;4;5
1143;1;"Fiolek";1;4;5;1;4;5
1143;1;"Fiolek";1;4;4;1;4;5
1143;1;"Fiolek";1;4;4;1;4;5
1143;1;"Fiolek";1;4;5;1;4;5
1143;1;"Fiolek";1;4;5;1;4;5
1143;1;"Fiolek";1;4;4;1;4;5
1143;1;"Fiolek";1;4;5;1;4;5
1143;1;"Fiolek";1;4;5;1;4;5
1143;1;"Fiolek";1;4;5;1;4;5
1143;1;"Fiolek";1;4;4;1;4;5
1143;1;"Fiolek";1;4;5;1;4;5
1143;1;"Fiolek";1;4;4;1;4;5
1143;1;"Fiolek";1;4;4;1;4;5
1143;1;"Fiolek";1;4;5;1;4;5
1143;1;"Fiolek";1;4;5;1;4;5
1143;1;"Fiolek";1;4;5;1;4;5
1143;1;"Fiolek";1;4;5;1;4;5
1143;1;"Fiolek";1;4;4;1;4;5
1143;1;"Fiolek";1;4;4;1;4;5
1143;1;"Fiolek";1;4;5;1;4;5
1143;1;"Fiolek";1;4;5;1;4;5
1143;1;"Fiolek";1;4;4;1;4;5
1143;1;"Fiolek";1;4;4;1;4;5
1143;1;"Fiolek";1;4;5;1;4;5
1143;1;"Fiolek";1;4;4;1;4;5
1143;1;"Fiolek";1;4;5;1;4;5
1143;1;"Fiolek";1;4;5;1;4;5
1143;1;"Fiolek";1;4;4;1;4;5
1143;1;"Fiolek";1;4;4;1;4;5
1143;1;"Fiolek";1;4;4;1;4;5
1143;1;"Fiolek";1;4;4;1;4;5
1143;1;"Chaber";2;5;4;1;2;2
1143;1;"Chaber";2;5;4;1;2;2
1143;1;"Chaber";2;5;4;1;2;2
1143;1;"Chaber";2;5;4;1;2;2
1143;1;"Chaber";2;5;5;1;2;2
1143;1;"Chaber";2;5;4;1;2;2
1143;1;"Chaber";2;5;5;1;2;2
1143;1;"Chaber";2;5;4;1;2;2
1143;1;"Chaber";2;5;5;1;2;2
1143;1;"Chaber";2;5;4;1;2;2
1143;1;"Chaber";2;5;4;1;2;2
1143;1;"Chaber";2;5;4;1;2;2
1143;1;"Chaber";2;5;5;1;2;2
1143;1;"Chaber";2;5;5;1;2;2
1143;1;"Chaber";2;5;5;1;2;2
1143;1;"Chaber";2;5;4;1;2;2
1143;1;"Chaber";2;5;4;1;2;2
1143;1;"Chaber";2;5;4;1;2;2
1143;1;"Chaber";2;5;4;1;2;2
1143;1;"Chaber";2;5;4;1;2;2
1143;1;"Chaber";2;5;5;1;2;2
1143;1;"Chaber";2;5;5;1;2;2
1143;1;"Chaber";2;5;5;1;2;2
1143;1;"Chaber";2;5;5;1;2;2
1143;1;"Chaber";2;5;5;1;2;2
1143;1;"Chaber";2;5;5;1;2;2
1143;1;"Chaber";2;5;4;1;2;2
1143;1;"Chaber";2;5;4;1;2;2
1143;1;"Chaber";2;5;4;1;2;2
1143;1;"Chaber";2;5;5;1;2;2
1143;1;"Chaber";2;5;4;1;2;2
1143;1;"Chaber";2;5;4;1;2;2
1143;1;"Chaber";2;5;4;1;2;2
1143;1;"Chaber";2;5;5;1;2;2
1143;1;"Chaber";2;5;5;1;2;2
1143;1;"Chaber";2;5;5;1;2;2
1143;1;"Chaber";2;5;4;1;2;2
1143;1;"Chaber";2;5;4;1;2;2
1143;1;"Chaber";2;5;4;1;2;2
1143;1;"Chaber";2;5;4;1;2;2
1143;1;"Dzwonek";1;2;4;1;5;3
1143;1;"Dzwonek";1;2;5;1;5;3
1143;1;"Dzwonek";1;2;4;1;5;3
1143;1;"Dzwonek";1;2;5;1;5;3
1143;1;"Dzwonek";1;2;4;1;5;3
1143;1;"Dzwonek";1;2;4;1;5;3
1143;1;"Dzwonek";1;2;4;1;5;3
1143;1;"Dzwonek";1;2;5;1;5;3
1143;1;"Dzwonek";1;2;4;1;5;3
1143;1;"Dzwonek";1;2;5;1;5;3
1143;1;"Dzwonek";1;2;4;1;5;3
1143;1;"Dzwonek";1;2;4;1;5;3
1143;1;"Dzwonek";1;2;5;1;5;3
1143;1;"Dzwonek";1;2;5;1;5;3
1143;1;"Dzwonek";1;2;4;1;5;3
1143;1;"Dzwonek";1;2;4;1;5;3
1143;1;"Dzwonek";1;2;5;1;5;3
1143;1;"Dzwonek";1;2;5;1;5;3
1143;1;"Dzwonek";1;2;4;1;5;3
1143;1;"Dzwonek";1;2;4;1;5;3
1143;1;"Dzwonek";1;2;4;1;5;3
1143;1;"Dzwonek";1;2;5;1;5;3
1143;1;"Dzwonek";1;2;5;1;5;3
1143;1;"Dzwonek";1;2;4;1;5;3
1143;1;"Dzwonek";1;2;4;1;5;3
1143;1;"Dzwonek";1;2;4;1;5;3
1143;1;"Dzwonek";1;2;5;1;5;3
1143;1;"Dzwonek";1;2;5;1;5;3
1143;1;"Dzwonek";1;2;4;1;5;3
1143;1;"Dzwonek";1;2;5;1;5;3
1143;1;"Dzwonek";1;2;4;1;5;3
1143;1;"Dzwonek";1;2;5;1;5;3
1143;1;"Dzwonek";1;2;5;1;5;3
1143;1;"Dzwonek";1;2;5;1;5;3
1143;1;"Dzwonek";1;2;5;1;5;3
1143;1;"Dzwonek";1;2;5;1;5;3
1143;1;"Jaskier";2;2;5;5;4;1
1143;1;"Jaskier";2;2;5;5;4;1
1143;1;"Jaskier";2;2;4;5;4;1
1143;1;"Jaskier";2;2;4;5;4;1
1143;1;"Jaskier";2;2;5;5;4;1
1143;1;"Jaskier";2;2;5;5;4;1
1143;1;"Jaskier";2;2;5;5;4;1
1143;1;"Jaskier";2;2;4;5;4;1
1143;1;"Jaskier";2;2;4;5;4;1
1143;1;"Jaskier";2;2;5;5;4;1
1143;1;"Jaskier";2;2;4;5;4;1
1143;1;"Jaskier";2;2;5;5;4;1
1143;1;"Jaskier";2;2;5;5;4;1
1143;1;"Jaskier";2;2;4;5;4;1
1143;1;"Jaskier";2;2;5;5;4;1
1143;1;"Jaskier";2;2;5;5;4;1
1143;1;"Jaskier";2;2;4;5;4;1
1143;1;"Jaskier";2;2;4;5;4;1
1143;1;"Jaskier";2;2;5;5;4;1
1143;1;"Jaskier";2;2;5;5;4;1
1143;1;"Jaskier";2;2;5;5;4;1
1143;1;"Jaskier";2;2;5;5;4;1
1143;1;"Jaskier";2;2;5;5;4;1
1143;1;"Jaskier";2;2;4;5;4;1
1143;1;"Jaskier";2;2;4;5;4;1
1143;1;"Jaskier";2;2;4;5;4;1
1143;1;"Jaskier";2;2;5;5;4;1
1143;1;"Jaskier";2;2;5;5;4;1
1143;1;"Jaskier";2;2;5;5;4;1
1143;1;"Jaskier";2;2;5;5;4;1
1143;1;"Jaskier";2;2;5;5;4;1
1143;1;"Jaskier";2;2;5;5;4;1
1143;1;"Jaskier";2;2;5;5;4;1
1143;1;"Jaskier";2;2;4;5;4;1
1143;1;"Jaskier";2;2;5;5;4;1
1143;1;"Jaskier";2;2;5;5;4;1
1143;1;"Mieta";1;4;5;1;4;5
1143;1;"Mieta";1;4;4;1;4;5
1143;1;"Mieta";1;4;5;1;4;5
1143;1;"Mieta";1;4;5;1;4;5
1143;1;"Mieta";1;4;5;1;4;5
1143;1;"Mieta";1;4;5;1;4;5
1143;1;"Mieta";1;4;4;1;4;5
1143;1;"Mieta";1;4;4;1;4;5
1143;1;"Mieta";1;4;5;1;4;5
1143;1;"Mieta";1;4;4;1;4;5
1143;1;"Mieta";1;4;5;1;4;5
1143;1;"Mieta";1;4;4;1;4;5
1143;1;"Mieta";1;4;5;1;4;5
1143;1;"Mieta";1;4;5;1;4;5
1143;1;"Mieta";1;4;5;1;4;5
1143;1;"Mieta";1;4;4;1;4;5
1143;1;"Mieta";1;4;4;1;4;5
1143;1;"Mieta";1;4;4;1;4;5
1143;1;"Mieta";1;4;4;1;4;5
1143;1;"Mieta";1;4;4;1;4;5
1143;1;"Mieta";1;4;5;1;4;5
1143;1;"Mieta";1;4;5;1;4;5
1143;1;"Mieta";1;4;4;1;4;5
1143;1;"Mieta";1;4;5;1;4;5
1143;1;"Mieta";1;4;5;1;4;5
1143;1;"Mieta";1;4;5;1;4;5
1143;1;"Mieta";1;4;5;1;4;5
1143;1;"Mieta";1;4;5;1;4;5
1143;1;"Mieta";1;4;5;1;4;5
1143;1;"Mieta";1;4;5;1;4;5
1143;1;"Mieta";1;4;4;1;4;5
1143;1;"Mieta";1;4;4;1;4;5
1143;1;"Mieta";1;4;4;1;4;5
1143;1;"Mieta";1;4;5;1;4;5
1143;1;"Mieta";1;4;4;1;4;5
1143;1;"Mieta";1;4;4;1;4;5
1143;1;"Mieta";1;4;4;1;4;5
1143;1;"Mieta";1;4;4;1;4;5
1143;1;"Mieta";1;4;4;1;4;5
1143;1;"Mieta";1;4;5;1;4;5
1143;1;"Mieta";1;4;4;1;4;5
1143;1;"Mieta";1;4;4;1;4;5
1143;1;"Narcyz";2;4;5;2;2;1
1143;1;"Narcyz";2;4;4;2;2;1
1143;1;"Narcyz";2;4;4;2;2;1
1143;1;"Narcyz";2;4;5;2;2;1
1143;1;"Narcyz";2;4;4;2;2;1
1143;1;"Narcyz";2;4;5;2;2;1
1143;1;"Narcyz";2;4;5;2;2;1
1143;1;"Narcyz";2;4;5;2;2;1
1143;1;"Narcyz";2;4;4;2;2;1
1143;1;"Narcyz";2;4;5;2;2;1
1143;1;"Narcyz";2;4;5;2;2;1
1143;1;"Narcyz";2;4;5;2;2;1
1143;1;"Narcyz";2;4;4;2;2;1
1143;1;"Narcyz";2;4;4;2;2;1
1143;1;"Narcyz";2;4;5;2;2;1
1143;1;"Narcyz";2;4;5;2;2;1
1143;1;"Narcyz";2;4;4;2;2;1
1143;1;"Narcyz";2;4;5;2;2;1
1143;1;"Narcyz";2;4;5;2;2;1
1143;1;"Narcyz";2;4;5;2;2;1
1143;1;"Narcyz";2;4;5;2;2;1
1143;1;"Narcyz";2;4;5;2;2;1
1143;1;"Narcyz";2;4;5;2;2;1
1143;1;"Narcyz";2;4;5;2;2;1
1143;1;"Narcyz";2;4;4;2;2;1
1143;1;"Narcyz";2;4;4;2;2;1
1143;1;"Narcyz";2;4;5;2;2;1
1143;1;"Narcyz";2;4;4;2;2;1
1143;1;"Narcyz";2;4;5;2;2;1
1143;1;"Narcyz";2;4;5;2;2;1
1143;1;"Narcyz";2;4;4;2;2;1
1143;1;"Narcyz";2;4;5;2;2;1
1143;1;"Narcyz";2;4;5;2;2;1
1143;1;"Narcyz";2;4;4;2;2;1
1143;1;"Narcyz";2;4;5;2;2;1
1143;1;"Narcyz";2;4;4;2;2;1
1143;1;"Narcyz";2;4;4;2;2;1
1143;1;"Narcyz";2;4;4;2;2;1
1143;1;"Narcyz";2;4;5;2;2;1
1174;1;"Gozdzik";1;4;5;1;4;1
1174;1;"Gozdzik";1;4;4;1;4;1
1174;1;"Gozdzik";1;4;5;1;4;1
1174;1;"Gozdzik";1;4;4;1;4;1
1174;1;"Gozdzik";1;4;4;1;4;1
1174;1;"Gozdzik";1;4;4;1;4;1
1174;1;"Gozdzik";1;4;4;1;4;1
1174;1;"Gozdzik";1;4;4;1;4;1
1174;1;"Gozdzik";1;4;5;1;4;1
1174;1;"Gozdzik";1;4;4;1;4;1
1174;1;"Gozdzik";1;4;4;1;4;1
1174;1;"Gozdzik";1;4;5;1;4;1
1174;1;"Gozdzik";1;4;4;1;4;1
1174;1;"Gozdzik";1;4;4;1;4;1
1174;1;"Gozdzik";1;4;4;1;4;1
1174;1;"Gozdzik";1;4;4;1;4;1
1174;1;"Gozdzik";1;4;4;1;4;1
1174;1;"Gozdzik";1;4;5;1;4;1
1174;1;"Gozdzik";1;4;4;1;4;1
1174;1;"Gozdzik";1;4;5;1;4;1
1174;1;"Gozdzik";1;4;5;1;4;1
1174;1;"Gozdzik";1;4;4;1;4;1
1174;1;"Gozdzik";1;4;5;1;4;1
1174;1;"Gozdzik";1;4;4;1;4;1
1174;1;"Gozdzik";1;4;4;1;4;1
1174;1;"Gozdzik";1;4;4;1;4;1
1174;1;"Gozdzik";1;4;5;1;4;1
1174;1;"Gozdzik";1;4;5;1;4;1
1174;1;"Gozdzik";1;4;5;1;4;1
1174;1;"Gozdzik";1;4;5;1;4;1
1174;1;"Gozdzik";1;4;4;1;4;1
1174;1;"Gozdzik";1;4;4;1;4;1
1174;1;"Gozdzik";1;4;4;1;4;1
1174;1;"Gozdzik";1;4;4;1;4;1
1174;1;"Gozdzik";1;4;5;1;4;1
1174;1;"Lubin";4;4;5;3;1;5
1174;1;"Lubin";4;4;5;3;1;5
1174;1;"Lubin";4;4;4;3;1;5
1174;1;"Lubin";4;4;5;3;1;5
1174;1;"Lubin";4;4;4;3;1;5
1174;1;"Lubin";4;4;5;3;1;5
1174;1;"Lubin";4;4;4;3;1;5
1174;1;"Lubin";4;4;4;3;1;5
1174;1;"Lubin";4;4;4;3;1;5
1174;1;"Lubin";4;4;4;3;1;5
1174;1;"Lubin";4;4;5;3;1;5
1174;1;"Lubin";4;4;4;3;1;5
1174;1;"Lubin";4;4;4;3;1;5
1174;1;"Lubin";4;4;4;3;1;5
1174;1;"Lubin";4;4;4;3;1;5
1174;1;"Lubin";4;4;4;3;1;5
1174;1;"Lubin";4;4;5;3;1;5
1174;1;"Lubin";4;4;5;3;1;5
1174;1;"Lubin";4;4;5;3;1;5
1174;1;"Lubin";4;4;5;3;1;5
1174;1;"Lubin";4;4;4;3;1;5
1174;1;"Lubin";4;4;5;3;1;5
1174;1;"Lubin";4;4;4;3;1;5
